A,B
1.6676877,2.914922
1.6713381,2.9219868
1.6810153,2.984466
1.6747139,2.9601176
1.6825649,2.9755824
1.658893,2.9446368
1.6760279,2.96627
1.6746562,2.9683738
1.6640129,2.9549813
1.673334,2.941765
1.6475424,2.9186769
1.682807,2.9328427
1.6685176,2.9410045
1.6796724,2.9522538
1.6635324,2.942337
1.6760765,2.9483454
1.670526,2.9779432
1.6706994,2.9632401
1.6662265,2.8959165
1.6756684,2.9769878
1.6709607,2.9206052
1.6755854,2.913618
1.6742887,2.9519725
1.667732,2.9626138
1.6695762,2.9653153
1.6723024,2.959568
1.6734849,2.90429
1.6651193,2.921208
1.6688237,2.9755116
1.6656755,2.987995
1.6628255,2.9356325
1.665579,2.9350371
1.6657488,2.9242377
1.6626025,2.929983
1.6703902,2.9878404
1.6704712,2.911228
1.6848693,2.9655826
1.6656003,2.9482102
1.6761364,2.9276886
1.6771727,2.999106
1.6748402,2.9659624
1.6787878,2.953384
1.6907421,2.9867752
1.667089,2.9357746
1.6752614,2.9322984
1.6809673,2.9586327
1.6744742,2.9338837
1.6694274,2.9705667
1.6686052,2.9599535
1.670866,2.9637818
1.6841261,2.9200842
1.6689662,2.961593
1.6819829,2.9970198
1.6774961,2.9487357
1.6639675,2.9271631
1.6802349,3.0107598
1.672076,2.9464462
1.6644553,2.9694874
1.6730458,2.9454477
1.6828034,2.9757252
1.6837738,2.9755492
1.6667687,2.9333572
1.6633781,2.942423
1.6657379,2.8924448
1.6687557,2.971983
1.6592618,2.9374099
1.6656716,2.961984
1.6766375,2.935729
1.6626208,2.9660444
1.6708974,2.9801614
1.6816522,2.9994607
1.6733654,2.9497354
1.6696044,2.9491336
1.6731231,2.9672947
1.6752629,2.9330654
1.6728017,2.9128182
1.6651105,2.935158
1.6695336,2.9540505
1.6581277,2.9356613
1.6672424,2.9853327
1.6664125,2.9325705
1.6799363,2.9662077
1.6804807,2.950723
1.6700456,2.965855
1.6544127,2.9636493
1.6688709,2.9283168
1.6783541,2.9631736
1.6641499,2.9237747
1.665369,2.9403312
1.6704631,2.9500601
1.6672839,2.928943
1.6629816,2.936332
1.665284,2.8922493
1.6778564,2.966553
1.6701182,2.9137995
1.6653551,2.9252038
1.6495992,2.9428756
1.6727096,2.9453142
1.6796123,2.99803
1.6571616,2.9185715
1.6470276,2.8924937
1.6555579,2.933402
1.6872262,2.9411461
1.6700467,2.9604309
1.6607904,2.8934703
1.6699402,2.9725935
1.6582816,2.9739218
1.6735709,2.9785738
1.6733302,2.9779305
1.6855339,2.9428458
1.6745771,2.9444077
1.6721946,2.9376254
1.6632667,2.8932734
1.6690845,2.9703467
1.6700909,3.00858
1.6573375,2.9049437
1.6627686,2.9188755
1.6712011,2.941172
1.6870072,2.9981372
1.6836051,2.9680407
1.667836,2.9559336
1.6786306,2.9414814
1.6802415,2.9788797
1.6641983,2.9099958
1.6823632,2.9884925
1.6757762,2.937652
1.6578501,2.9186885
1.6688739,2.9427962
1.6756004,2.9768908
1.6790595,2.9620414
1.6733718,2.953896
1.6622655,2.9480698
1.6616985,2.9468756
1.6629343,2.9199762
1.6892612,2.9894824
1.6801473,2.9448676
1.6720082,2.9224274
1.6771922,2.984796
1.6710106,2.9280565
1.6676778,2.9242065
1.6780155,2.9667535
1.6710173,2.936856
1.6643801,2.9651837
1.6778886,2.9957883
1.6879171,2.967268
1.6700158,2.9588904
1.6698661,2.9496562
1.6748526,2.9599197
1.6746417,2.9592333
1.6726929,2.9543715
1.6634219,2.9465134
1.6640366,2.9277663
1.6639671,2.9547553
1.6641444,2.9247067
1.6678848,2.9832911
1.6749115,2.9716673
1.6650399,2.9647717
1.6838763,2.938597
1.6746248,2.971894
1.6761663,2.9267075
1.6736368,2.9252229
1.6765113,2.9373486
1.6761817,2.974256
1.6676675,3.0021427
1.6621258,2.9300163
1.6687387,2.9313674
1.6639808,2.9692233
1.6794319,2.9634144
1.6682127,2.9421284
1.6750304,2.9268272
1.6762422,2.909548
1.6863626,2.9524102
1.6663115,2.9832997
1.6651429,2.9725795
1.6679035,2.901172
1.6544075,2.941498
1.6614063,2.9727364
1.6770674,2.9580367
1.6746026,2.9415863
1.6763554,2.9455297
1.6715679,2.9315283
1.6619118,2.902592
1.6840471,3.0086985
1.6739961,2.9453387
1.6811908,2.9420533
1.6814575,2.9493277
1.6714472,2.948371
1.6628245,2.8903055
1.6803368,2.9773717
1.6842581,2.9478056
1.6800424,2.9695027
1.6802828,2.9707088
1.6838895,2.9679906
1.679612,2.9876463
1.6620907,2.9428017
1.6710134,2.9382179
1.6697049,2.9793205
1.6838366,2.9703202
1.6676672,2.9232974
1.6763834,2.962297
1.6777542,2.9554923
1.6631957,2.922371
1.6788381,2.9485931
1.6797678,2.9393466
1.6721997,2.9221957
1.6764699,2.9354472
1.6801128,2.9508157
1.6733617,2.9575343
1.6857846,2.9682283
1.6637136,2.9495273
1.6805314,2.9671483
1.6671587,2.9665582
1.6798811,2.975265
1.6633949,2.9128406
1.6789219,2.9680774
1.6641953,2.9270258
1.6611698,2.9391143
1.6673621,2.9572332
1.6683978,2.9104033
1.6842759,2.983887
1.6794004,2.959908
1.6907129,3.0015755
1.6534891,2.9451046
1.6755054,2.9618635
1.6743351,2.9550748
1.6491939,2.8777277
1.667627,2.9730794
1.6850528,2.9692712
1.6785362,2.9490354
1.6731446,2.9190435
1.6818547,2.9831107
1.6629747,2.9252868
1.676396,2.9722462
1.6630569,2.9183075
1.6713021,2.9395125
1.6850785,2.9586287
1.6776935,2.9841259
1.6760203,2.9887023
1.6783262,2.9178667
1.6701294,2.9567523
1.6635814,2.9304607
1.681643,2.939158
1.6708013,2.9197657
1.6812059,2.9450188
1.6699439,2.9855268
1.6773831,2.9649255
1.6750486,2.9729254
1.6769551,2.9724333
1.6772999,2.9513392
1.668234,2.9376462
1.6809291,2.9341125
1.659754,2.9151437
1.6797489,2.9893522
1.6751086,2.9399092
1.6626352,2.9825785
1.6685252,2.9211686
1.6691197,2.9301672
1.6671319,2.9602423
1.6722279,2.943417
1.6504372,2.8721018
1.6672161,2.9782164
1.679167,2.947968
1.6686214,2.9676833
1.6846312,2.9398286
1.6644028,2.8995962
1.6586776,2.954943
1.6793383,2.8830032
1.6695099,2.940008
1.6772825,2.9677532
1.6797503,2.9636583
1.6715685,2.9267435
1.6734195,2.95422
1.6749157,2.9387944
1.6676662,2.9310663
1.685145,2.9534962
1.6629618,2.9531398
1.681423,2.9946444
1.6805639,2.947414
1.6651089,2.9688816
1.6896702,2.9834201
1.6642565,2.9827983
1.6795193,2.952244
1.6607368,2.8691063
1.66782,2.9534974
1.6636468,2.9637084
1.6599193,2.9301233
1.6696651,2.9270325
1.6655813,2.9635787
1.667233,2.958075
1.6797612,2.9536366
1.6678486,2.9438808
1.6706753,2.9081092
1.6752443,2.9894774
1.68063,2.9619868
1.6634964,2.9133785
1.6729413,2.9835665
1.6705643,2.956322
1.6647902,2.9103816
1.6802824,2.9856615
1.6728872,2.9425428
1.6769885,2.9284058
1.6677594,2.912602
1.6584313,2.9231179
1.6752898,2.9435043
1.6649673,2.955187
1.6735678,2.934029
1.6721063,2.9568448
1.6664371,2.9250343
1.6803366,2.9837909
1.6664509,2.9558218
1.6793629,2.9176972
1.6703233,2.9500835
1.6823021,2.9760537
1.6694598,2.9209683
1.6755279,2.9474468
1.6679717,2.9363215
1.6881381,3.0137043
1.6595005,2.9325197
1.6569803,2.956288
1.6719136,2.9717505
1.6520708,2.9250479
1.6708467,2.9697022
1.6637,2.9197102
1.6629223,2.9433088
1.668938,2.956352
1.6763351,2.9593282
1.6766082,2.9461138
1.67885,2.9760396
1.6788803,2.9566164
1.6763067,2.8991501
1.6672844,2.9394922
1.6786996,2.9280348
1.6806917,2.9852386
1.6580275,2.948532
1.6726223,2.96352
1.6638696,2.9628232
1.6817567,2.9927344
1.6631063,2.9275064
1.6576089,2.928492
1.6596948,2.9347146
1.66874,2.988845
1.6664586,2.9716115
1.6761267,2.9710512
1.6762348,3.009669
1.6566197,2.91503
1.6644217,2.9765127
1.6789829,2.9435315
1.6635005,2.9438393
1.6696513,2.967845
1.6664723,2.9491663
1.6632718,2.9516838
1.6704592,2.9215093
1.6565146,2.8892229
1.6643759,2.922757
1.6812426,2.9694788
1.6761748,2.9243388
1.6691194,2.972428
1.6849594,2.9606113
1.674742,2.9449062
1.6842512,2.9852831
1.6680887,2.9614387
1.6815573,2.9711277
1.6523015,2.9312809
1.6683488,2.9557858
1.6567689,2.8985584
1.6782192,2.9502838
1.654343,2.956621
1.664002,2.964244
1.6808367,2.9180062
1.68451,2.9947517
1.6637584,2.925298
1.6784317,2.9833465
1.6653142,2.957967
1.6657525,2.9671102
1.679142,2.966057
1.6677448,2.9490736
1.6687604,2.967312
1.6623902,2.973533
1.6614476,2.9338572
1.6801758,2.9804204
1.6588293,2.9191904
1.6599945,2.9153054
1.6681343,2.9702792
1.6575125,2.914193
1.6789682,2.9278433
1.6756097,2.962847
1.6811733,2.955675
1.6654813,2.92957
1.6769414,2.9727468
1.6760358,2.9585364
1.6728666,2.9223645
1.6730185,2.9093928
1.6763273,2.9781723
1.6763865,2.9366379
1.6674304,2.923402
1.6577263,2.928857
1.6641943,2.9394047
1.6642513,2.9578476
1.6695137,2.9381616
1.6705246,2.9414067
1.6776773,2.9463968
1.6719673,2.9394617
1.662437,2.9206107
1.6646024,2.9218712
1.6753725,2.9014113
1.6732743,2.9512806
1.6762744,2.9670086
1.6720757,2.9524002
1.6746671,2.9438548
1.6851074,2.9566314
1.684594,2.9630287
1.6729562,2.9110472
1.6817936,2.9713733
1.6708705,2.9474683
1.6787833,2.9469085
1.6656252,2.9563875
1.6844475,2.9630582
1.6740073,2.9961517
1.6658682,2.9415555
1.6792083,2.9584985
1.6729472,2.9780872
1.6746358,2.9477968
1.6682494,2.978658
1.6696949,2.9414735
1.669636,2.9455168
1.6789367,2.9347374
1.6634036,2.9510367
1.6828893,2.9491475
1.6803015,2.9652393
1.6692216,2.9586957
1.6764989,2.9731982
1.664056,2.9463215
1.654666,2.9167304
1.6766952,2.9601088
1.665147,2.97322
1.655431,2.9436612
1.6557376,2.9365537
1.6815975,2.9815707
1.668586,2.971866
1.6817546,2.9873457
1.6824237,2.9765825
1.6516229,2.9264379
1.6370164,2.9039166
1.6738727,2.9529507
1.6717696,2.9287856
1.682309,2.9887252
1.6670308,2.8985164
1.6798867,2.940618
1.6733232,2.9548805
1.6763561,2.9635384
1.6545715,2.897007
1.6840874,2.895157
1.6676106,2.9149656
1.6760063,2.998179
1.6700034,2.9172964
1.6849566,2.9860456
1.6710514,2.9068182
1.6788814,2.9654117
1.6592103,2.9089484
1.6765499,2.9345841
1.6796036,2.9722042
1.6730258,2.9534483
1.6688541,2.9690025
1.676386,3.045514
1.6849174,2.985361
1.6682907,2.9449644
1.6578907,2.8867881
1.6737027,3.023007
1.6745322,2.9358282
1.657376,2.973447
1.6624244,2.9231737
1.6672323,2.9129379
1.6778553,2.9869423
1.6718554,2.9380188
1.6466552,2.934259
1.6449995,2.8827565
1.6587476,2.968482
1.6699708,2.9633224
1.6726624,2.9296534
1.6649417,2.958703
1.6609206,2.9653242
1.6781529,2.9580374
1.6714602,2.9314628
1.6648936,2.9589555
1.6634696,2.9328995
1.6794343,2.918825
1.666402,2.9477382
1.655255,2.8856137
1.670092,2.8998067
1.6695127,2.9475155
1.6632037,2.909147
1.66545,2.9317415
1.6632279,2.9540389
1.6767598,2.944634
1.6584123,2.9412599
1.665427,2.9446945
1.6739652,2.9435132
1.6669596,2.941353
1.675795,2.9326549
1.6704317,2.9152784
1.6591575,2.9318142
1.6771934,2.9605677
1.661143,2.903048
1.674518,2.9798403
1.6588936,2.9631
1.6591429,2.94424
1.6812531,2.933517
1.6697627,2.909415
1.6606344,2.9386382
1.6738513,2.9401553
1.6808919,2.9547324
1.6872356,2.9709918
1.6711637,2.9503708
1.670993,2.8985982
1.6695104,2.942112
1.6647898,2.956349
1.6752541,2.972682
1.6741781,2.9452813
1.6774306,2.9647763
1.6706877,2.9864504
1.6704422,2.971606
1.6772939,2.982146
1.6718298,2.9435673
1.6737908,2.9407072
1.6720484,2.9554763
1.6785892,2.9876504
1.6842716,3.0045433
1.6688462,2.9491775
1.6712074,2.942089
1.6691318,3.0128093
1.666075,2.9378633
1.6845763,2.988268
1.669847,2.9404888
1.6570301,2.9443796
1.6736959,2.941715
1.6609523,2.9663274
1.6660572,2.9493563
1.6841251,2.9716077
1.6624514,2.9800534
1.6756549,2.9804235
1.6751043,2.9512632
1.6649044,2.9708948
1.6652744,2.9365847
1.6750009,2.9780657
1.6684507,2.9841638
1.6717042,2.9488235
1.670404,2.9510741
1.6661528,2.8827798
1.6605018,2.8918922
1.6534147,2.959463
1.6700987,2.9771848
1.6606879,2.9430983
1.6690323,2.92535
1.6755637,2.9950316
1.6740259,2.9460325
1.6823561,2.9736567
1.6638981,2.9428728
1.6666487,2.9404597
1.667538,2.9646823
1.6813364,2.9870863
1.6666087,2.946596
1.6802334,2.9590344
1.6807554,2.9696863
1.6613373,2.970722
1.6694719,2.973528
1.672525,2.9612525
1.6804845,2.9602067
1.6645918,2.9868588
1.6562515,2.9066207
1.6542823,2.9189615
1.6700517,2.968845
1.6767533,2.940437
1.6647848,2.9036186
1.6695831,2.9522352
1.6762898,2.9679062
1.6788672,2.948422
1.6735444,2.9502878
1.6657013,2.9395344
1.6657735,2.95304
1.6632689,2.9298506
1.669543,2.9386053
1.669025,2.9670992
1.6732975,2.9972358
1.6731592,2.9877765
1.6567514,2.926325
1.6610192,2.9386766
1.6549332,2.890429
1.6802922,2.9434204
1.6555444,2.9047318
1.6725376,2.9628148
1.6778262,2.9534805
1.668342,2.9847608
1.6875155,2.9900024
1.6649816,2.9252887
1.6701205,2.9898758
1.6586866,2.9351368
1.6654577,2.9222896
1.674385,2.951519
1.6725899,2.9282982
1.6782615,2.9767528
1.658896,2.944049
1.6771258,2.984364
1.659066,2.952694
1.6777896,2.9288578
1.6687893,2.932256
1.6517127,2.9305775
1.6591272,2.960437
1.6846825,2.9659765
1.6569952,2.9727066
1.6643659,2.910411
1.6768701,2.9880865
1.6724079,2.949191
1.664025,2.947309
1.6765394,2.9463782
1.663084,2.9084995
1.6675049,2.9282746
1.679164,2.966254
1.669595,2.9690115
1.6866784,2.9846787
1.6628171,2.9593127
1.6725631,2.954892
1.667924,2.9658496
1.6740407,2.9596388
1.6652588,2.9559324
1.6754975,2.9684606
1.6746188,2.954586
1.6754472,2.9458926
1.6683817,2.9577146
1.6810582,2.9163413
1.6686558,2.920607
1.6609983,2.9009266
1.6743249,2.941174
1.6791309,2.9736965
1.6592387,2.9372401
1.6717161,2.9431856
1.6788398,2.943293
1.6700703,2.944997
1.6530979,2.95532
1.6784607,2.9422362
1.6737573,2.927203
1.6874043,2.948881
1.6754128,2.9667299
1.6494858,2.8860507
1.6731135,2.9425442
1.6738777,2.991531
1.6805632,2.907696
1.66805,2.9539843
1.6722004,2.9458284
1.6676222,2.8771646
1.6858804,2.9932148
1.6821113,2.9266658
1.6777816,2.9483573
1.6647402,2.960978
1.6690608,2.9089222
1.6655766,2.9661112
1.658378,2.9616628
1.6855749,2.9902077
1.6730412,2.983978
1.664786,2.8851354
1.676343,2.9702647
1.6743696,2.9508107
1.6688765,2.936797
1.6730535,2.9218607
1.6762117,2.9755723
1.6630713,2.956246
1.6743027,2.943328
1.6733482,2.9775941
1.66583,2.9605274
1.6596907,2.8995636
1.6852908,2.9322581
1.6717644,2.9530857
1.6805726,3.0033154
1.6845775,2.9844487
1.6578721,2.9491894
1.6755699,2.9457204
1.6695307,2.973048
1.6634142,2.9620218
1.6723244,2.9552298
1.6550678,2.9186943
1.6749467,2.9521549
1.6732717,2.936395
1.6772401,2.9610245
1.6904149,2.9842994
1.6746541,2.967004
1.6638216,2.9508252
1.6785182,2.9136848
1.6810714,2.9302566
1.6717224,2.9267204
1.6617568,2.9276
1.6560991,2.9302998
1.6789585,3.0013278
1.6692804,2.953657
1.6812884,2.9704835
1.677051,2.9778862
1.67533,2.948618
1.6737235,2.9383593
1.659584,2.9413972
1.6713704,2.9614682
1.6620957,2.938975
1.6688516,2.9680402
1.6710511,2.9378018
1.6776183,2.9287603
1.674698,2.9804673
1.6720002,2.9473581
1.676687,2.995914
1.6747776,2.949608
1.6815286,2.9549167
1.6780075,2.9512148
1.6633791,2.8959773
1.6630347,2.930002
1.6684134,2.9416885
1.6746811,2.9530253
1.6625901,2.955941
1.6620073,2.9133027
1.6657367,2.9571064
1.6775671,2.9555857
1.6749651,2.9800181
1.6783683,2.9607244
1.6686757,2.9497683
1.6794249,2.969641
1.6746763,2.9522192
1.66897,2.9846525
1.6691931,2.9329724
1.669039,2.9375052
1.6845617,2.9783523
1.6815943,2.9423132
1.6778083,2.9717336
1.6662831,2.9518547
1.6761427,2.920506
1.6761657,2.9577777
1.6785661,2.953063
1.6627817,2.944337
1.679162,2.984019
1.6629837,2.900404
1.664157,2.9396462
1.6621892,2.996497
1.6692407,2.9974222
1.664407,2.9623997
1.6842884,2.979466
1.6745331,2.9654915
1.6660635,2.9336462
1.6860555,2.9931061
1.6758034,2.9426334
1.6778071,2.9529338
1.6503236,2.9438674
1.6787939,2.991649
1.6630348,2.927362
1.6600814,2.9530864
1.6697475,2.9581285
1.6820339,2.9912684
1.6818138,2.9274263
1.668955,2.9261806
1.661702,2.935612
1.6678004,2.9127057
1.6660109,2.971909
1.6805038,2.9550033
1.6683503,2.9310598
1.6764216,3.0046792
1.6698133,2.9321475
1.6643603,2.930291
1.6739737,2.9639204
1.6579772,2.9564507
1.6716703,2.938477
1.6857674,2.9454803
1.6773287,2.9483302
1.6773164,2.9711955
1.6738969,2.9331214
1.6608139,2.9093826
1.68091,2.9671795
1.6781656,2.9636617
1.6698122,2.95616
1.6763753,3.0068295
1.6595714,2.9114163
1.6682057,2.9322124
1.6842893,3.002618
1.6726464,2.9373076
1.6650678,2.9498
1.6760051,2.9224932
1.6809349,2.9514925
1.6695697,2.936648
1.6813557,2.9613373
1.6691535,2.925377
1.6502929,2.89407
1.674774,2.9247994
1.6732098,2.99532
1.6652937,2.9647856
1.6757278,2.9592612
1.6700387,2.9297125
1.6768394,2.946036
1.6607158,2.9278967
1.6760675,2.963414
1.6793509,2.9524813
1.6681182,2.8661072
1.6819711,2.9635384
1.6764473,2.9844043
1.6790777,2.9629626
1.6647173,2.938705
1.6757804,2.9685364
1.6704445,2.9172742
1.6799146,2.942535
1.6695197,2.9640121
1.6783623,2.9283123
1.6756781,2.9559176
1.6835686,2.9511678
1.672371,2.939789
1.6890464,2.9571748
1.6688006,2.9519434
1.6789045,2.9728148
1.6755313,2.955667
1.6720953,2.98723
1.6725023,2.965098
1.6641818,2.994782
1.6601862,2.9510164
1.6768719,2.9576669
1.6824082,2.933797
1.6576525,2.9492848
1.6653094,2.9190493
1.6756133,2.9973938
1.6741121,2.9709656
1.6794689,2.9668193
1.6584718,2.904037
1.6736529,2.9684815
1.680212,2.9786317
1.6868315,2.9526613
1.6745249,2.8906026
1.6664,2.9708836
1.6769574,2.9339411
1.6758356,2.9631717
1.6729233,2.9551952
1.681404,2.9612231
1.6650995,2.9522696
1.680451,2.9635155
1.6769655,2.9790528
1.6748219,2.9449067
1.671648,2.9555323
1.6625755,2.9265718
1.6738039,2.952085
1.6606812,2.9984756
1.6872599,2.9925044
1.6811675,2.9649808
1.6861612,2.9619582
1.6715852,2.9888082
1.6815752,3.0141373
1.6644772,2.963811
1.6701522,2.9779973
1.6661649,2.941009
1.6550963,2.9289384
1.6809419,2.9524736
1.6597995,2.9642785
1.6575114,2.891648
1.6644553,2.9092236
1.6793004,2.9691317
1.6666799,2.9416614
1.6533778,2.946543
1.6723523,2.9528255
1.6752814,2.976592
1.6725075,2.8958745
1.6671624,2.9590356
1.6617818,2.9672325
1.6733749,2.9027913
1.6712831,2.9264157
1.6638615,2.935452
1.6663707,2.9467366
1.6750364,2.9166749
1.6633096,2.9324975
1.6582137,2.9129474
1.668882,2.9920793
1.6812083,2.9833367
1.6822066,2.9560728
1.6791686,2.9250896
1.6666231,2.9185958
1.6653924,2.9475565
1.6689783,2.9517632
1.669085,2.9643807
1.6626253,2.9042537
1.6644351,2.931467
1.6821084,2.9630673
1.6678058,2.9264905
1.6635916,2.9108799
1.6601225,2.9681199
1.676691,2.9469593
1.6720893,2.967797
1.6757829,2.9495902
1.6533184,2.912037
1.6729589,2.9515932
1.6753247,2.9543693
1.6794988,2.9388044
1.6766763,2.9581356
1.6807318,2.9732442
1.6546209,2.9463823
1.6801366,2.99592
1.6722376,2.9609652
1.6520463,2.901004
1.6805526,2.9974868
1.6639684,2.951225
1.6775546,2.9435046
1.6556734,2.970589
1.6745169,2.9785984
1.6798054,2.9564667
1.6680758,2.9562113
1.6669403,2.9808078
1.6837811,2.9950614
1.6676421,2.948319
1.6829007,2.9894137
1.6773193,2.9736984
1.6585647,2.891484
1.6766385,2.9432094
1.6745882,2.960078
1.6711649,2.9441824
1.668276,2.9534028
1.6763386,2.8877997
1.6757816,2.9571288
1.6689726,2.9719443
1.6707878,2.903313
1.6754895,2.943596
1.6681911,2.9685915
1.6742562,2.949721
1.6706098,2.9546618
1.6560458,2.9139392
1.6791705,2.9663033
1.6694546,2.9737132
1.6887815,3.0075893
1.6769216,2.984157
1.6653365,2.9485133
1.673685,2.9529872
1.676631,2.9297783
1.6678082,2.965261
1.6671634,2.9368858
1.6513355,2.890521
1.6852973,2.9760742
1.6682385,2.9524827
1.6735023,2.9357407
1.6611297,2.927294
1.6712238,2.9412777
1.6668489,2.9728453
1.660099,2.9589908
1.6730669,2.9798973
1.6862162,3.0110393
1.6801316,2.9513907
1.6831157,2.9564173
1.6732056,2.984955
1.6602072,2.9227574
1.6665143,2.9238768
1.6724428,2.9779804
1.6755781,2.952863
1.6798706,2.9422216
1.6759992,2.9805644
1.6630982,2.9388855
1.6805626,2.9797513
1.6648713,2.9820213
1.6721591,2.8631573
1.6623274,2.9468691
1.6655996,2.9811492
1.6752179,2.9433193
1.6773738,2.9646914
1.6732035,2.9384725
1.6695751,2.917886
1.6852162,2.9865503
1.6740909,2.986671
1.6651521,2.9937463
1.6787493,2.953736
1.6673794,2.9538543
1.6803298,2.9580622
1.6550592,2.8880417
1.6904356,2.9774237
1.6683592,2.9408443
1.672693,2.988468
1.6666985,2.976689
1.6855904,2.9761796
1.668429,2.9354115
1.6821771,2.9993517
1.6840627,2.9745
1.6804254,2.9948695
1.67704,2.9731543
1.6859329,2.943092
1.6649398,2.9372106
1.6703423,2.9224505
1.6761633,2.9665692
1.6794001,2.9905162
1.6614835,2.8931794
1.674578,2.9745378
1.6852063,2.9630735
1.661677,2.9321835
1.671272,2.9672096
1.6784645,2.9105055
1.6652431,2.9536855
1.6594318,2.906525
1.6673647,2.9356363
1.6717849,2.9441023
1.6853201,2.9366305
1.6754445,2.945021
1.676438,2.9632118
1.6661965,2.9817178
1.6802348,2.9562666
1.6693438,2.9420974
1.6642209,2.91165
1.6751553,2.958228
1.6713088,2.9437282
1.6788203,2.9459558
1.6794249,2.9573207
1.659057,2.8878796
1.6698977,2.9130573
1.6611261,2.9158933
1.6644822,2.9674807
1.6771125,2.980351
1.6708536,2.9532783
1.6750189,2.949247
1.6754951,2.9862115
1.6574908,2.9211576
1.6627728,2.964482
1.6703173,2.9541543
1.6717458,2.9097939
1.6589358,2.927172
1.6733578,2.9661124
1.6664424,2.963446
1.6839194,2.9906316
1.6782852,2.9201782
1.672006,2.9674122
1.6810179,2.9575832
1.6799976,2.9639332
1.6737319,2.9440193
1.6582303,2.9410162
1.6654102,3.0098002
1.6739004,2.9331632
1.6700813,2.967289
1.6607482,2.947859
1.6514158,2.8954725
1.6711836,2.9278433
1.6572876,2.926683
1.6882778,2.9678807
1.681968,2.981043
1.6717782,2.9615362
1.6581255,2.9711807
1.6665382,2.9007933
1.6677662,2.9591634
1.671068,2.9665425
1.6664733,2.9541323
1.6660484,2.9449725
1.6728191,2.9433515
1.6806551,2.9274657
1.6805708,2.9773822
1.6737025,2.9535663
1.6600876,2.9412255
1.6777874,2.9870214
1.6661369,2.9471447
1.6677849,2.9337342
1.6689347,2.9377277
1.6618235,2.9310162
1.6530608,2.8998673
1.6755956,2.9519577
1.6650431,2.9644473
1.6695988,2.9128034
1.6557807,2.887256
1.6688849,2.9542751
1.6808308,2.9261196
1.6697825,2.9713395
1.6761382,2.9429712
1.6678451,2.9663162
1.6781646,2.9490244
1.6692468,2.9307654
1.6720924,2.947998
1.6771076,2.9624941
1.6616898,2.9132414
1.6781768,2.9851747
1.6744388,2.9288545
1.6564577,2.9049542
1.6672326,2.8978724
1.6598651,2.9199743
1.6690539,2.8945887
1.6734391,2.9116225
1.6872805,2.9632735
1.6697903,2.9094577
1.6588699,2.934908
1.6848342,2.9899695
1.6652461,2.919531
1.6767803,2.98172
1.6757455,2.9743085
1.6710747,2.9944067
1.6684523,2.9827793
1.6646096,2.9848056
1.6669655,2.9245188
1.6786283,2.9929883
1.6707679,2.967521
1.6669836,2.9727547
1.6800275,2.9735284
1.6680183,2.923909
1.6636591,2.942529
1.6584414,2.9202683
1.6595703,2.9769313
1.6756244,2.9664984
1.6731068,2.9936495
1.6636133,2.9504116
1.675022,2.9669724
